id1,id2
13150,47933
13151,46841
13152,28037
13154,28481
13155,46457
13157,50007
13158,31537
13159,42826
13161,32694
13162,48715
13163,48203
13165,27800
13166,36472
13167,40914
13168,42339
13169,38441
13170,47244
13171,40196
13172,45000
13173,50768
13174,42394
13177,34141
13180,29229
13181,28826
13182,35698
13183,44914
13185,50616
13186,29419
13187,49757
13188,39339
13189,38777
13190,35729
13191,40298
13192,35185
13193,46817
13194,38135
13195,37614
13196,46541
13197,38918
13198,39622
13199,38590
13201,32129
13202,30631
13203,38502
13204,32358
13205,46652
13208,40118
13209,42759
13211,31941
13212,36127
13213,34700
13214,48537
13215,49199
13217,42438
13219,39623
13220,39197
13221,36560
13222,41934
13224,45326
13226,27905
13228,47492
13229,42800
13231,37171
13232,30692
13233,40534
13234,43040
13235,35988
13236,34198
13237,30216
13238,47866
13239,42854
13240,49071
13241,41180
13242,36239
13243,31737
13244,50150
13245,29488
13246,34222
13247,43794
13248,31633
13249,37727
13250,49015
13251,48308
13252,35536
13253,36386
13254,40664
13255,41684
13257,49389
13258,38942
13259,37186
13260,44586
13261,37543
13262,33163
13264,38540
13266,49782
13267,33858
13269,46076
13270,28914
13271,36984
13272,50727
13273,36885
13274,31751
13275,38926
13277,36425
13278,43529
13280,36228
13281,39149
13282,34309
13283,32990
13284,31618
13285,46666
13286,45714
13287,35797
13288,46097
13289,50107
13291,27649
13292,38956
13293,29390
13294,36755
13295,34968
13297,29909
13298,47446
13299,44186
13300,36523
13301,49567
13302,34734
13303,29896
13304,31555
13305,32605
13306,44774
13307,30566
13308,34311
13309,31809
13310,49132
13311,36975
13312,41637
13313,28648
13314,34266
13315,35663
13316,47490
13317,40497
13319,28770
13320,40779
13321,35559
13322,36593
13323,30176
13324,35313
13325,41817
13326,27970
13328,30242
13329,28642
13330,50529
13331,50386
13333,34961
13335,35411
13336,46587
13337,43874
13339,48192
13340,35330
13342,39894
13343,32125
13344,35433
13345,45802
13346,38840
13348,31677
13349,43888
13350,43006
13351,47479
13352,42269
13353,42663
13355,47883
13356,39950
13357,39731
13358,28623
13359,44257
13360,29451
13361,40533
13362,30644
13363,39665
13365,49630
13366,31995
13367,31221
13368,30916
13369,33729
13370,40787
13371,49119
13375,41232
13376,46336
13377,42485
13378,37508
13379,32642
13380,31450
13381,43863
13382,48343
13383,48283
13385,38427
13386,43248
13387,29683
13389,29237
13390,36106
13391,39341
13392,38323
13393,33469
13396,38178
13397,36718
13399,33994
13401,32759
13402,41073
13403,31456
13404,37228
13406,31432
13407,38888
13408,47155
13409,46419
13410,47553
13411,44260
13412,33347
13413,39253
13415,45387
13416,37642
13417,38386
13418,45520
13419,48313
13420,48268
13421,46054
13422,45829
13423,31905
13424,35020
13425,32491
13426,44349
13427,31311
13428,30863
13429,41336
13430,50208
13431,37730
13432,44593
13433,37665
13434,47273
13435,42048
13437,50353
13440,47967
13443,33578
13445,36886
13446,34453
13447,37986
13448,34100
13449,28890
13450,30294
13451,28101
13452,46945
13454,30999
13455,37413
13457,34245
13458,47348
13459,37233
13461,47671
13463,34220
13464,40821
13465,31683
13466,40950
13467,38516
13469,46062
13470,47751
13471,47143
13473,33495
13474,48471
13475,31772
13476,48818
13477,34024
13478,49320
13480,42705
13481,38146
13482,42905
13483,38458
13484,38319
13485,49849
13487,36195
13488,43168
13489,37840
13491,27867
13492,35667
13493,30557
13494,49380
13495,41395
13496,36906
13497,42081
13498,35932
13499,48800
13500,29788
13501,47309
13502,39931
13503,36759
13504,31877
13505,31785
13506,50589
13507,32112
13508,29596
13509,33266
13510,40796
13511,50113
13512,28928
13513,40486
13514,41206
13516,29326
13517,33962
13518,27768
13519,49099
13520,32031
13521,41596
13522,36211
13523,47629
13524,32482
13525,50330
13526,30261
13527,35927
13528,32651
13529,31864
13530,41900
13531,39540
13532,41469
13533,40319
13534,27775
13535,41772
13537,44928
13538,27948
13539,36316
13540,33705
13541,49790
13542,43380
13543,39057
13545,30691
13546,50129
13547,49029
13548,28802
13550,31233
13551,33049
13552,48745
13553,45997
13554,49211
13555,48612
13556,36526
13557,44881
13558,34846
13559,46648
13561,28349
13563,29291
13564,36671
13565,42075
13566,44793
13567,41750
13568,32734
13571,28586
13572,43568
13574,34715
13577,41175
13578,34953
13579,44267
13580,44208
13581,32441
13583,39261
13584,40033
13585,30404
13586,42014
13587,32768
13588,46145
13591,39997
13592,34546
13593,47890
13594,39187
13595,34924
13596,49564
13597,31317
13598,38071
13599,49391
13600,31999
13602,46518
13603,46994
13604,45086
13605,49878
13607,43595
13608,29039
13609,30739
13610,43873
13611,45815
13612,36971
13613,40218
13614,49714
13616,30195
13617,45512
13618,37783
13619,36462
13620,33307
13621,38627
13622,32190
13623,32321
13624,49885
13625,40789
13626,46790
13627,33292
13628,30835
13629,50735
13630,48721
13631,36612
13632,48597
13633,38491
13634,28816
13635,49726
13636,34887
13637,44088
13638,46454
13639,36075
13640,32652
13641,32182
13642,34342
13644,37753
13645,46286
13646,39744
13647,44733
13648,47525
13649,44894
13650,27849
13651,48781
13652,34404
13653,45002
13654,38088
13655,36657
13656,34416
13660,45653
13661,46402
13662,37955
13663,28494
13664,43713
13666,44707
13667,38389
13668,46132
13669,37062
13670,36888
13671,44449
13672,48656
13673,30883
13674,40997
13675,50095
13676,49045
13678,33633
13679,34749
13682,50444
13683,45334
13684,42117
13685,30011
13686,42268
13687,43432
13688,42646
13689,49496
13690,27804
13692,41353
13693,46604
13694,30623
13695,40954
13696,28155
13697,37645
13698,27781
13699,33404
13700,42151
13701,41254
13703,35479
13704,36154
13705,41216
13706,35275
13707,37837
13708,34064
13709,47574
13710,30567
13711,42530
13712,44829
13713,37818
13714,40405
13715,33951
13716,41630
13717,35561
13718,37486
13719,27637
13720,43063
13722,33766
13723,32840
13724,36768
13725,47807
13726,39939
13728,34901
13729,47858
13730,47151
13731,30778
13732,34657
13733,33201
13734,49703
13735,45075
13736,34077
13737,38916
13738,47405
13739,39746
13740,50739
13743,37874
13744,40337
13745,42825
13746,37257
13747,45239
13748,34529
13749,31418
13750,42169
13752,41260
13753,37519
13755,30873
13756,47078
13757,30026
13759,39951
13760,38842
13761,30825
13762,34300
13763,33392
13764,28467
13765,34194
13766,50319
13767,34465
13768,33296
13771,31564
13772,48178
13773,37477
13775,31755
13776,49191
13777,30935
13778,29371
13779,36322
13780,32265
13781,43831
13782,49815
13783,29098
13784,46944
13785,45834
13786,48426
13787,39360
13788,44977
13789,29438
13790,34949
13791,49456
13792,49540
13793,45135
13795,29566
13797,30229
13798,38104
13799,50338
13800,39383
13802,48551
13803,38672
13805,50594
13806,45069
13808,41026
13809,33986
13810,44375
13813,39844
13814,36782
13815,38151
13816,33963
13817,34053
13822,32921
13823,40618
13824,48126
13825,36648
13826,31399
13827,33674
13828,38150
13829,43954
13830,47204
13833,49096
13834,35520
13836,33429
13839,37307
13840,30508
13841,31625
13842,50185
13845,27699
13846,45587
13847,39127
13848,32412
13850,27753
13851,50188
13852,38775
13853,29602
13854,27762
13855,38995
13856,33113
13858,47366
13859,44987
13861,35324
13862,41101
13863,35418
13865,36196
13866,46197
13867,28077
13868,32365
13870,32080
13872,46287
13873,28561
13874,44471
13875,35867
13876,40145
13877,38425
13878,41377
13879,32758
13880,46170
13881,46364
13882,36811
13883,38577
13885,30029
13886,43534
13887,37573
13888,38050
13890,49700
13892,45818
13894,33945
13895,36200
13896,40340
13898,37245
13899,42973
13900,30900
13901,33952
13902,34074
13903,48857
13904,41574
13905,37472
13906,49384
13907,29415
13908,27887
13909,37891
13910,39699
13912,30096
13913,45249
13914,33455
13916,44848
13917,34827
13918,46917
13921,41614
13922,46892
13923,40160
13924,40630
13925,28205
13926,35750
13927,28956
13928,29661
13929,39131
13930,37321
13931,33027
13932,29539
13933,44785
13934,47464
13935,49231
13936,44189
13937,30345
13938,36480
13939,47889
13940,32246
13941,49156
13942,29840
13943,34892
13944,45784
13945,37170
13946,45173
13947,46494
13949,50790
13950,31528
13951,41125
13952,28126
13953,37261
13954,28401
13956,50198
13957,35389
13958,48509
13959,35021
13960,29919
13962,30218
13963,27616
13964,42776
13967,28074
13968,48079
13969,48866
13970,46550
13971,29077
13973,33068
13974,40567
13975,35315
13976,31540
13977,46174
13979,44244
13980,47937
13982,45276
13983,42924
13984,31657
13985,43743
13987,35875
13988,41107
13989,47003
13991,36083
13992,44128
13993,30616
13994,38924
13995,33914
13996,36945
13998,32208
13999,47038
14000,33547
14001,37822
14002,42146
14003,35296
14005,42337
14006,49293
14008,38574
14009,33785
14010,47700
14011,28552
14013,33845
14014,35862
14015,39527
14017,35216
14018,37163
14019,39944
14020,50125
14022,49624
14023,44288
14026,29719
14027,33537
14028,45891
14029,48659
14030,28681
14031,32561
14032,39403
14033,40397
14034,39229
14035,49379
14036,36272
14039,30435
14040,37716
14041,28957
14042,31891
14044,31795
14047,32998
14048,47497
14050,47042
14051,38767
14055,34090
14057,31425
14058,47835
14059,36796
14060,40548
14061,35461
14062,31326
14063,39634
14064,35735
14065,49123
14066,29426
14067,43245
14068,47133
14070,30856
14072,28784
14074,34970
14075,38465
14076,41406
14077,42196
14079,37185
14081,33792
14082,35610
14084,27658
14085,35030
14086,40904
14087,36847
14088,50601
14089,35959
14090,30819
14091,47307
14093,43960
14094,30798
14095,29866
14097,31788
14098,28236
14099,44463
14100,31566
14101,30274
14102,27896
14103,41015
14106,37252
14107,36287
14108,34916
14109,36227
14110,32178
14111,33533
14112,34733
14114,37839
14115,27695
14117,41816
14118,40727
14119,34969
14120,38077
14121,40384
14122,39927
14123,39318
14124,32261
14125,41671
14126,43749
14127,27828
14130,44637
14131,27860
14132,50472
14133,34840
14134,45601
14135,41518
14136,30699
14138,37220
14140,40174
14142,35013
14143,43274
14144,33663
14145,35510
14146,38947
14148,43826
14149,43076
14150,46245
14151,39186
14152,43407
14153,41707
14155,44945
14156,40599
14157,34920
14158,47456
14159,40975
14160,44995
14162,32818
14163,48444
14165,32894
14166,35625
14167,34274
14168,48864
14169,40684
14170,40140
14172,42071
14173,48055
14174,31802
14175,45221
14176,41504
14178,42290
14179,39891
14181,49228
14183,48196
14184,40979
14186,41133
14187,40583
14188,50667
14189,30384
14190,27927
14191,37894
14193,30853
14194,36044
14195,34654
14196,35583
14197,37524
14198,44599
14200,33086
14201,37676
14202,34322
14203,35432
14204,35331
14205,29224
14206,47130
14207,42921
14208,47653
14209,36819
14210,37051
14211,28169
14212,42553
14214,36426
14216,40080
14217,30930
14218,31490
14219,47468
14220,46016
14221,28585
14222,43159
14223,47715
14224,49901
14225,35658
14226,35849
14227,48980
14228,46569
14229,28853
14230,42413
14232,40657
14234,31627
14236,30849
14238,42247
14239,38101
14241,49537
14243,37627
14244,41418
14245,46674
14246,43732
14247,38771
14248,30148
14249,48885
14250,38791
14251,48676
14252,40068
14253,44006
14254,50407
14255,38872
14256,30456
14257,40035
14258,39190
14259,31325
14260,28839
14261,44406
14262,41715
14264,38345
14265,39263
14266,38584
14267,30563
14269,34258
14271,36146
14272,34181
14273,48517
14275,50398
14276,40788
14277,31841
14278,33523
14279,33758
14280,41021
14281,29158
14282,46472
14283,27914
14284,46710
14285,46764
14286,33682
14287,37194
14288,35533
14289,30529
14290,28661
14291,43544
14292,37350
14293,29928
14294,48964
14295,31808
14296,36436
14297,34821
14298,41271
14299,36280
14300,45454
14301,49387
14303,29393
14304,29004
14305,48726
14306,35563
14307,38172
14308,32912
14309,31469
14311,34957
14312,32709
14314,37296
14315,47575
14317,43854
14318,36753
14319,49134
14321,46621
14322,42604
14324,43977
14325,49431
14326,38224
14327,42751
14328,30645
14329,45126
14330,44951
14331,45948
14332,48792
14333,36501
14334,44689
14335,36082
14336,28849
14337,43955
14338,42137
14339,46425
14340,32351
14342,32869
14344,38769
14345,45282
14346,33605
14347,42326
14349,44442
14351,36090
14352,29176
14353,32981
14355,28769
14356,43719
14358,43399
14359,31248
14360,34061
14361,47572
14362,49060
14363,30494
14364,28120
14365,36872
14366,45686
14367,49644
14369,47022
14370,30325
14371,47419
14372,33204
14373,41594
14374,45264
14375,31024
14376,34332
14377,32057
14378,32663
14379,34356
14380,31684
14381,30190
14382,34937
14383,33969
14384,32727
14385,29959
14386,28384
14387,44286
14388,37187
14389,47136
14390,41491
14391,33519
14393,38925
14394,30313
14395,29255
14396,32508
14397,30817
14399,41811
14400,31474
14401,50770
14402,42039
14404,40170
14405,45185
14406,31414
14407,29981
14408,46741
14409,33491
14410,45715
14411,45504
14413,41728
14415,43707
14416,49326
14417,37981
14418,34578
14419,33319
14420,46812
14421,38573
14422,42104
14423,37781
14424,35711
14426,29203
14427,49544
14428,43706
14429,48601
14430,35831
14431,30581
14432,42210
14433,31143
14434,38802
14435,29149
14436,44038
14438,33576
14439,46763
14440,38166
14443,36235
14444,29806
14445,46946
14447,49164
14448,49509
14449,36745
14450,39069
14451,45193
14452,35811
14453,48156
14455,44329
14458,43381
14461,31606
14462,41927
14463,42633
14464,28976
14465,31193
14466,44209
14467,42520
14468,47327
14469,36660
14470,39389
14471,32533
14472,31355
14473,40447
14474,34273
14475,42967
14476,34509
14477,49951
14478,36611
14480,42342
14481,31529
14483,41528
14485,29809
14486,31664
14488,47104
14490,47277
14491,45184
14493,37453
14494,33253
14495,32360
14496,31938
14497,29513
14498,35620
14499,28240
14501,44493
14502,40025
14504,39241
14505,29670
14506,41161
14507,47916
14510,48755
14511,46566
14512,48149
14513,27954
14514,41017
14515,44661
14516,43393
14518,45045
14519,47102
14520,33187
14521,42824
14522,50109
14523,39752
14525,43567
14526,47250
14527,45333
14528,36389
14529,41849
14531,42143
14532,31996
14533,49271
14534,32864
14537,44649
14538,41652
14540,30737
14541,37025
14543,50199
14544,30627
14545,42644
14546,38609
14548,45289
14549,39716
14550,42122
14551,45033
14553,29462
14554,33252
14555,37276
14556,39373
14557,30869
14558,47580
14559,43688
14560,33416
14561,31643
14562,38621
14563,40376
14564,37275
14565,39498
14566,45364
14567,41850
14569,35482
14570,31703
14571,38585
14572,43703
14573,40271
14575,28952
14576,46891
14577,43253
14580,29669
14581,35906
14582,46164
14584,49007
14585,39077
14586,36627
14587,41913
14588,42374
14589,40918
14590,27830
14591,30922
14592,34337
14593,32326
14594,47707
14595,33498
14596,28753
14597,37351
14598,27765
14599,43934
14600,34632
14601,50220
14603,36192
14604,41368
14605,43537
14607,40435
14608,47771
14609,42827
14610,42966
14611,49863
14612,30094
14613,39107
14615,37540
14617,37154
14618,40451
14619,42744
14620,50336
14621,30655
14623,30652
14624,48569
14625,36807
14629,40651
14630,48434
14631,45023
14632,49995
14633,49730
14634,39098
14635,38707
14636,28866
14637,47842
14638,41113
14639,28943
14641,43351
14642,50417
14643,34988
14644,27798
14645,47737
14646,47673
14647,46880
14648,40466
14650,48410
14651,50760
14652,29257
14653,38085
14654,36094
14656,38250
14657,42651
14658,44704
14660,30954
14663,35302
14664,42533
14665,40269
14666,43047
14667,49364
14668,30792
14669,28306
14670,40365
14671,31944
14672,47438
14673,32707
14674,41870
14675,49571
14676,40087
14677,46051
14678,45087
14679,32940
14681,36357
14682,28832
14683,50367
14685,44482
14686,32702
14687,32761
14688,37776
14689,44365
14693,48713
14695,50217
14696,39576
14697,35537
14698,44031
14699,40249
14700,48212
14701,41178
14703,45027
14705,37598
14706,42513
14707,41557
14708,32197
14709,28279
14710,33712
14711,37791
14712,36702
14713,50406
14714,37582
14715,30674
14717,34500
14718,37167
14720,31832
14721,37400
14722,40505
14723,44756
14724,49851
14725,45835
14726,45968
14727,39578
14728,46064
14729,37280
14730,30186
14731,47182
14732,50349
14733,41510
14734,50281
14736,35806
14737,41143
14738,42872
14739,41453
14740,40076
14741,31457
14742,29975
14743,33828
14744,49527
14745,31723
14746,29605
14747,42115
14748,29424
14749,40509
14750,38697
14751,28451
14753,28729
14754,36568
14755,33444
14756,38952
14757,48280
14758,39101
14759,37945
14760,44027
14761,35701
14762,29132
14763,28319
14765,34948
14766,38473
14767,46280
14768,28691
14769,34180
14770,47578
14771,36576
14772,38125
14773,33472
14775,42906
14778,43361
14779,42847
14780,39987
14782,42994
14783,39811
14784,34119
14786,33719
14787,34075
14788,33324
14789,49094
14790,36641
14791,39466
14792,27676
14794,34391
14795,38828
14796,50746
14798,39783
14800,34670
14801,31429
14802,29533
14803,33172
14804,30528
14806,48744
14807,32103
14808,31902
14809,30646
14810,37104
14811,41896
14812,45899
14813,42029
14815,43875
14817,45762
14819,48893
14820,49444
14821,30589
14822,39546
14823,29221
14825,29800
14826,41067
14827,50649
14829,45778
14830,43441
14831,45817
14832,29763
14833,33176
14834,29542
14835,43066
14836,45929
14837,40902
14838,28738
14839,32764
14840,39011
14841,47017
14842,44219
14843,50221
14844,39717
14845,28726
14846,28975
14847,33237
14848,27643
14849,29108
14852,32490
14853,28099
14854,47627
14855,49091
14858,48109
14860,32310
14861,48829
14862,38034
14863,48869
14864,46882
14865,44018
14866,36396
14867,28211
14868,28103
14870,39139
14871,33637
14872,49937
14873,46789
14874,46949
14875,41676
14876,45806
14877,33380
14878,43362
14879,41343
14880,34561
14881,35382
14882,40819
14883,46833
14884,42214
14885,36615
14886,30647
14887,49419
14888,37471
14889,41505
14890,28879
14891,39505
14892,48604
14893,34516
14894,45932
14895,38728
14896,42715
14897,37503
14898,34156
14899,33942
14900,37145
14901,47503
14902,44729
14903,28518
14904,29367
14905,39666
14906,49746
14907,27715
14908,29576
14911,47906
14912,47625
14915,43468
14916,48748
14917,28542
14918,34718
14919,28794
14920,48773
14921,45809
14922,32379
14923,40951
14924,47040
14928,31409
14929,49536
14930,50365
14932,27859
14933,45017
14934,41276
14935,43681
14936,31549
14937,49440
14938,32233
14939,46260
14940,37175
14941,37915
14942,33525
14944,39326
14945,33308
14947,39459
14948,42264
14949,32386
14950,44427
14951,36049
14952,43552
14953,30915
14954,38687
14955,33972
14956,34731
14957,33511
14958,43813
14959,39147
14960,29570
14961,31459
14962,45525
14963,50532
14964,33003
14965,35483
14966,44109
14968,36919
14969,49179
14970,39208
14973,49811
14976,46546
14977,39652
14978,43206
14980,35402
14981,28310
14982,35845
14983,42448
14984,32483
14985,44636
14986,50756
14987,37786
14988,37554
14989,37019
14992,44536
14993,47704
14994,41199
14995,28080
14996,27806
14997,40867
14998,29341
14999,29212
15000,43724
15001,45685
15002,36137
15003,47902
15004,43075
15005,42257
15007,39440
15009,44497
15010,47166
15012,47822
15013,32763
15014,31219
15015,27763
15016,30009
15018,34435
15019,45812
15020,35221
15021,43868
15022,31135
15023,34672
15024,30486
15025,50712
15026,49973
15027,32388
15028,32929
15029,37271
15030,36486
15031,43059
15032,43045
15033,48627
15034,29692
15035,40886
15036,42600
15037,42270
15039,28474
15040,41275
15041,34413
15043,30987
15044,40743
15045,29093
15046,29999
15048,44287
15049,50700
15050,41724
15052,40771
15054,29205
15056,36717
15057,34204
15058,29420
15059,44321
15060,46406
15061,44843
15062,27705
15063,49457
15065,39294
15066,30478
15067,28251
15068,29457
15069,43252
15070,38736
15071,36341
15072,35928
15073,39552
15074,46617
15075,40958
15076,39769
15077,36535
15078,30660
15079,31697
15080,34152
15081,45419
15082,50612
15083,34080
15084,37866
15085,49333
15086,50795
15087,46732
15088,40242
15089,45115
15090,42858
15094,29761
15095,44953
15096,40932
15097,49368
15098,31930
15099,29089
15100,49956
15101,46070
15102,29273
15106,33748
15107,37898
15108,47055
15109,30553
15110,40934
15111,48012
15112,29599
15113,33019
15114,31299
15115,45876
15116,42541
15117,43272
15118,27793
15119,45431
15120,31001
15121,29820
15122,40646
15124,30276
15126,35407
15127,46603
15128,28443
15129,31856
15130,43285
15131,29818
15134,38003
15135,43389
15136,30292
15137,39286
15138,40531
15139,42461
15140,41741
15141,46877
15142,39164
15143,50363
15144,32949
15145,32290
15148,46079
15149,50547
15150,46694
15152,48701
15153,37830
15154,46430
15155,38727
15156,30720
15157,36494
15158,42527
15159,39184
15160,29412
15161,28280
15162,41907
15163,34888
15164,47795
15167,28611
15168,38921
15169,29752
15170,32004
15172,49745
15173,42059
15174,29051
15175,44736
15176,32187
15177,35579
15179,49414
15180,29135
15181,46339
15182,28162
15183,46106
15184,41172
15185,50558
15187,31843
15188,28137
15189,32391
15191,45323
15192,44525
15194,41608
15195,46091
15197,40378
15198,40645
15199,49350
15200,39154
15201,35000
15202,50144
15203,43230
15206,46820
15207,40595
15208,42555
15210,28342
15211,38316
15213,32427
15215,30182
15216,48630
15217,42775
15218,49917
15219,34527
15220,49742
15221,27772
15222,28746
15223,47848
15224,40375
15225,27938
15226,39409
15227,44687
15228,37684
15229,41296
15232,28159
15233,32394
15234,49872
15237,36867
15238,37467
15239,50655
15241,34139
15242,36918
15243,48357
15245,30155
15246,43402
15247,48402
15248,44684
15250,30013
15251,28069
15252,49485
15255,45352
15256,45183
15257,41832
15258,39065
15259,37355
15260,43949
15262,38972
15263,36902
15264,47989
15265,32459
15266,35123
15267,45314
15268,31654
15269,29396
15270,36070
15271,29028
15272,33424
15273,43281
15274,37697
15276,37352
15277,27788
15278,39702
15279,27968
15280,34554
15281,38960
15282,41044
15283,35978
15284,28814
15285,28199
15286,38457
15287,45028
15288,30188
15289,40311
15292,41252
15294,40769
15295,34457
15296,42051
15297,32402
15298,32623
15301,37087
15302,34249
15303,36694
15304,32547
15305,32457
15306,47735
15307,33521
15309,41991
15310,49642
15311,48759
15312,45967
15314,49513
15317,31833
15318,33770
15319,38598
15320,50163
15323,43160
15324,43419
15325,43212
15326,31032
15328,42690
15329,44825
15330,50705
15331,46685
15334,38805
15335,28260
15336,38470
15337,42417
15339,40464
15341,50174
15342,28997
15343,28803
15344,28072
15348,39868
15350,42942
15351,29613
15353,31448
15355,42422
15356,42252
15359,48236
15360,35119
15361,43072
15363,27799
15364,50271
15366,39105
15368,38348
15370,34187
15372,35838
15373,37701
15374,44025
15375,43747
15376,45733
15377,36941
15378,38558
15380,41116
15381,39463
15382,29106
15384,30232
15385,30744
15386,43922
15387,28001
15388,34146
15390,30997
15391,49617
15392,32191
15394,30774
15395,35326
15396,30714
15397,39376
15398,41341
15399,42958
15400,40146
15401,41333
15402,37446
15403,50037
15404,29900
15405,41536
15406,45450
15407,39404
15409,45824
15412,32293
15413,46744
15414,27754
15415,48465
15416,45528
15417,45107
15418,40606
15419,40668
15420,45483
15421,48827
15422,27776
15423,33212
15424,37303
15425,35422
15426,29622
15427,47622
15428,47646
15429,29680
15430,36559
15431,38953
15432,39363
15433,48559
15434,34830
15435,43880
15436,46124
15437,49471
15438,35075
15439,38978
15441,40425
15442,35224
15443,39129
15445,39391
15446,45984
15447,28511
15448,43421
15450,48846
15451,46554
15452,31022
15454,41321
15455,43773
15456,35855
15457,33947
15458,46803
15459,45513
15460,44455
15461,35654
15462,30200
15463,30984
15465,46672
15466,41382
15467,44362
15468,48883
15470,41303
15471,40132
15474,35457
15475,47171
15476,44628
15477,47462
15478,33473
15479,29827
15480,46768
15481,41703
15482,35594
15485,38614
15487,30588
15488,29947
15489,35638
15490,36757
15491,33815
15493,28656
15494,42016
15495,42315
15496,47992
15497,48796
15499,42754
15500,32052
15501,40721
15502,46613
15503,36713
15504,50578
15505,32578
15506,49149
15508,44464
15510,42569
15511,32026
15513,32430
15514,47769
15515,32130
15516,34056
15517,37237
15518,41910
15519,34889
15520,37581
15521,37811
15523,35383
15524,45973
15525,45878
15526,39955
15527,41871
15528,50702
15530,29767
15531,29595
15532,38589
15533,40150
15534,42500
15535,50247
15536,40740
15537,29109
15539,28457
15540,37044
15541,28685
15542,35089
15544,45038
15545,38405
15546,36078
15547,38708
15548,30403
15549,48555
15551,42914
15552,40515
15553,43528
15554,43738
15555,29633
15556,36388
15557,46808
15558,42681
15559,30504
15560,38691
15561,27996
15562,49124
15564,36439
15565,48977
15568,45355
15569,28405
15570,48780
15571,48472
15572,41372
15573,45768
15575,38287
15576,29398
15578,33149
15579,47083
15580,35516
15581,42544
15583,42231
15584,43755
15585,46720
15586,44857
15587,49310
15589,47344
15590,32827
15591,40418
15592,29512
15593,49439
15594,30038
15595,34230
15596,44772
15597,31969
15598,43405
15599,40341
15600,47301
15601,29063
15602,28361
15604,37118
15605,39510
15606,45070
15607,46889
15609,46854
15610,47630
15611,33932
15612,41450
15613,29727
15614,43990
15615,41174
15616,32068
15618,37739
15619,43712
15620,41142
15621,50065
15623,28131
15625,46332
15626,39646
15627,40854
15628,38988
15629,37336
15630,37243
15631,46234
15633,41958
15634,40392
15635,35279
15636,50717
15638,28084
15639,31462
15641,42018
15642,44417
15643,35182
15644,41956
15645,31722
15646,35133
15648,47335
15649,30414
15650,40461
15651,30506
15652,38799
15653,36585
15654,30203
15655,35436
15656,41584
15657,42761
15660,29441
15661,27725
15662,43140
15663,36330
15665,49810
15666,44617
15667,29368
15668,49751
15669,36988
15670,49256
15671,45963
15672,46654
15673,38989
15674,30834
15675,38772
15676,32634
15677,33720
15678,50175
15679,30793
15680,39211
15681,28117
15682,37256
15683,49144
15684,40400
15685,36808
15686,47976
15687,47980
15688,35312
15689,37806
15690,46130
15691,30928
15692,29336
15693,39910
15694,39417
15695,29910
15696,29017
15697,38587
15699,40171
15700,39177
15701,49638
15702,38274
15703,38041
15704,40040
15705,47141
15706,29525
15707,43520
15708,44282
15710,41903
15711,47903
15712,32431
15713,37182
15714,35850
15715,47919
15716,40221
15717,47489
15718,37741
15719,35650
15720,33505
15721,29436
15724,30880
15725,45995
15726,40909
15727,48267
15728,47918
15729,45744
15730,28147
15731,44725
15733,32137
15734,45942
15735,39761
15736,35705
15737,36738
15738,28088
15739,41155
15740,42186
15741,33440
15742,32858
15743,47592
15744,30779
15745,48179
15746,44827
15747,31619
15748,28193
15749,49980
15750,43262
15751,44782
15753,40855
15755,36043
15756,35802
15757,45951
15758,30177
15759,50758
15761,36264
15763,34236
15764,34598
15765,44961
15766,31042
15767,41822
15768,39706
15769,42335
15772,30787
15773,29072
15774,36476
15775,46722
15776,44936
15777,36021
15778,34386
15779,49979
15780,35446
15781,31968
15782,37615
15785,42789
15786,41090
15787,48407
15788,28787
15789,44488
15790,30270
15791,31630
15792,31609
15793,37196
15794,34775
15796,38843
15797,48448
15798,32213
15799,38035
15800,40003
15801,27665
15802,46144
15803,42316
15804,49294
15805,33822
15806,39434
15807,34013
15808,29863
15809,41437
15810,40847
15811,48435
15812,38219
15813,50265
15814,34170
15815,31140
15816,41446
15817,33829
15818,48652
15819,50665
15820,36506
15821,43647
15822,35662
15823,43901
15824,43780
15825,42993
15827,30144
15828,45515
15829,40290
15830,35113
15831,43649
15832,37189
15833,46635
15834,36809
15835,43259
15836,31065
15837,35507
15838,43209
15839,27971
15840,45933
15842,46281
15845,29031
15846,44913
15847,37073
15848,32602
15849,50104
15850,49933
15851,44777
15852,43355
15853,38246
15854,32799
15859,45405
15860,47094
15861,33306
15862,47721
15863,39015
15864,35268
15865,46916
15866,32954
15867,28909
15868,38040
15869,37423
15870,35141
15871,43885
15873,29712
15874,41605
15876,39755
15877,34439
15881,36317
15882,47588
15884,45575
15886,42934
15889,47402
15890,43494
15891,34710
15892,42627
15893,44066
15894,46782
15895,45415
15896,48660
15897,29103
15898,46662
15899,39049
15900,44554
15901,28798
15902,33857
15903,43964
15904,42861
15905,34995
15908,41932
15909,30730
15910,33659
15911,34566
15912,45724
15913,36513
15914,35738
15915,36920
15916,29569
15917,38210
15918,38084
15919,46367
15921,37938
15923,37343
15924,45232
15925,37946
15926,41860
15927,36366
15928,32685
15929,45186
15930,44776
15931,50000
15932,48907
15933,46412
15934,45391
15935,47542
15936,38308
15937,29987
15938,42165
15939,50073
15940,37347
15941,30493
15942,35328
15943,40110
15945,44706
15946,34985
15948,45753
15949,33743
15950,39833
15951,33342
15952,31575
15953,31386
15954,31543
15955,32548
15956,27899
15957,47944
15958,27723
15959,36840
